,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
33,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 05:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 05:30:00
34,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 05:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 05:40:00
35,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 05:50:00
36,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:10:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:00:00
37,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:20:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:10:00
38,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:30:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:20:00
39,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:40:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:30:00
40,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 06:50:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:40:00
41,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:00:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 06:50:00
42,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:10:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:00:00
43,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:20:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:10:00
44,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:30:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:20:00
45,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:40:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:30:00
46,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 07:50:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:40:00
47,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:00:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 07:50:00
48,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:10:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:00:00
49,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:20:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:10:00
50,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:30:00.0000000,19,19,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:20:00
51,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:40:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:30:00
52,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 08:50:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:40:00
53,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:00:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 08:50:00
54,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:10:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:00:00
55,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:20:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:10:00
56,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:30:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:20:00
57,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:40:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:30:00
58,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 09:50:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:40:00
59,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:00:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 09:50:00
60,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:10:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:00:00
61,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:20:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:10:00
62,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:30:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:20:00
63,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:40:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:30:00
64,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 10:50:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:40:00
65,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 11:00:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 10:50:00
66,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 11:10:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 11:00:00
67,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-06-01 11:20:00.0000000,"17,0527362823486",17.052736282348633,0,30,0,30,C,0.0,192.0,Good,600000.0,01-06-2023 11:10:00
